review_number,username,ratings,purchase_date,item_variation,location,text,has_image,subreview_sub 0_category,subreview_sub 0_content,subreview_sub 1_category,subreview_sub 1_content,subreview_sub 2_category,subreview_sub 2_content,original_file,original_review_key,length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,caps_ratio,punctuation_ratio,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,malaysian_terms_count,malaysian_terms_ratio,product_terms_count,product_terms_ratio,has_mixed_language,has_specific_details,has_generic_phrases,has_promotional_language,repeated_words,spelling_errors,fake_score,predicted_label,true_label
14998,a*****l,5,2022-03-02 16:32:00,Variation: Ramen Soup (Spicy),,Semua okey penghantaran laju pembukusan kemas dah berapa kali repeat beli tq seller,True,Taste, ok,Quality, ok,,,results7.json,review 3000,83,13,5.461538461538462,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2,0.15384615384615385,1,0.07692307692307693,False,False,False,False,0,0,0.05000000000000002,real,real
1665,b*****h,5,2024-11-05 21:51:00,Variation: White 5000mAh,,"Warna dia bukan putih tapi mcm nude. Pertama kali charge powerbank ni ambil masa lebih kurang 2 jam. Ada indicator lampu utk tunjuk takat mana proses charging tu. Magnet dia melekat kuat juga pd casing iphone 12 (without magnetic sticker). Tempoh charging handphone agak pantas dan hp tak panas. Recommended purchase. 

Banyak kali beli sgn seller ni. Fast response, trusted seller and reliable products.",True,Performance, Good,,,,,results3.json,review 141,404,75,4.52,9,0,0,0.0,0.022277227722772276,0.5994,0.074,0.0,0.926,4,0.05333333333333334,3,0.04,True,True,False,False,12,0,0.0,real,real
3664,nizamurni02,5,2024-04-29 21:19:00,Variation: Grey 10000mAh,,Good product and very fast shipping from saller. Thankyou so much.,True,Performance, good,,,,,results3.json,review 2140,66,13,4.3076923076923075,3,0,0,0.0,0.030303030303030304,0.4404,0.225,0.0,0.775,0,0.0,0,0.0,False,False,False,False,1,0,0.1,real,real
2354,x*****9,5,2024-09-04 14:54:00,Variation: Grey 10000mAh,,Good quality of product.good packing for product and thank you for the free gift,True,Durability, Good,Performance, Good,,,results3.json,review 830,80,14,4.785714285714286,2,0,0,0.0,0.0125,0.891,0.537,0.0,0.463,0,0.0,1,0.07142857142857142,False,False,False,False,1,1,0.1,real,real
525,h*****o,5,2025-02-12 10:11:00,,Indonesia,Make a height of 163 when it doesn't count 🤩 The color is so cute 🥰,True,,,,,,,results2.json,review 432,67,17,3.0588235294117645,1,0,0,0.0,0.0,0.5949,0.244,0.0,0.756,0,0.0,1,0.058823529411764705,False,False,False,False,0,0,0.0,real,real
10064,aliceho35,5,2024-08-16 15:18:00,Variation: green,,Received in good condition and fast delivered,True,Effectiveness, Excellent,Material, Good,,,results6.json,review 1072,45,7,5.571428571428571,1,0,0,0.0,0.0,0.4404,0.326,0.0,0.674,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
9344,c*****s,5,2024-10-21 01:26:00,Variation: green,,Berus untuk rambut sudah sampai..harga murah..pembungkusan kemas dan tiada kerosakan..penghantaran cepat dari China..thanks seller dan courier..terbaikkkk,True,Effectiveness, ok,Material, ok,,,results6.json,review 352,154,26,5.346153846153846,6,0,0,0.0,0.06493506493506493,0.0,0.0,0.0,1.0,3,0.11538461538461539,1,0.038461538461538464,False,False,False,False,5,0,0.0,real,real
14367,m*****i,5,2021-09-15 18:26:00,Variation: Stew,,"Cheap and worth to purchase👍🏻Good product quality, excellent service by seller",True,,,,,,,results7.json,review 2369,78,12,5.666666666666667,1,0,0,0.0,0.01282051282051282,0.6808,0.384,0.0,0.616,1,0.08333333333333333,3,0.25,False,True,False,False,0,1,0.0,real,real
5528,nurshalwaniismail,5,2025-03-01 12:27:00,Variation: 100 Speed-Pink,,kipas memang baik kuat,True,,,,,,,results4.json,review 1478,22,4,4.75,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.25,0,0.0,False,False,False,False,0,0,0.25,real,real
14072,l*****0,5,2021-02-21 06:15:00,Variation: 2X Spicy,,Love the items as it was delievered so fast! Tried one of the ramen so good! And all in order! Kamsahamnida!,True,,,,,,,results7.json,review 2074,108,25,3.52,5,4,0,0.0,0.037037037037037035,0.8781,0.324,0.0,0.676,0,0.0,0,0.0,False,False,False,False,5,0,0.0,real,real
3760,shairani.ros,5,2024-08-01 09:06:00,Variation: Grey 10000mAh,,Received in good condition,False,,,,,,,results3.json,review 2236,26,4,5.75,1,0,0,0.0,0.0,0.4404,0.492,0.0,0.508,0,0.0,0,0.0,False,False,False,False,0,0,0.2,real,real
6122,wannatasya00,5,2023-05-14 10:01:00,"Variation: red,110x130cm (XL)",,Barang sampai dengn baik.. Quality memuaskan terima kasih seller.. Penghantarn yg pantas.. Pembungkusan yg cantik dn tak rosak.. Barang pun dlm keadaan yg baik.. Ada rezeki akan repeat order lagi.. Sangat ii recommend kalau sesiapaa nak beli.. semua baik ii sahaja,False,,,,,,,results5.json,review 136,264,48,4.666666666666667,8,0,0,0.0,0.05303030303030303,0.3612,0.059,0.0,0.941,8,0.16666666666666666,2,0.041666666666666664,False,True,False,False,12,0,0.0,real,real
7409,l*****k,5,2024-09-03 18:45:00,"Variation: gray,100x120cm (XL)",,Kain seperti dalam gambar... Kukirakan sekalian gabus dalam rupanya jual berasingan... Hahaha.. takpe nanti cari kabus dlm dia... 👍🙂😉,True,Functionality, sgt Ok,Material, sgt bagus,,,results5.json,review 1423,133,23,5.0,5,0,0,0.0,0.08270676691729323,0.0,0.0,0.0,1.0,1,0.043478260869565216,0,0.0,False,False,False,False,3,0,0.15000000000000002,real,real
14417,n*****l,5,2024-07-08 04:44:00,Variation: Cheese,,Seller pack very nice. Best dpt beli loose item,True,Taste, sedap,,,,,results7.json,review 2419,47,10,3.9,2,0,0,0.0,0.02127659574468085,0.7408,0.477,0.145,0.378,3,0.3,1,0.1,False,False,False,False,0,0,0.0,real,real
14112,nrabf,5,2021-09-12 18:07:00,Variation: Cream Carbo,,"thankyou, bubble wrap tebal , tapi maggi pecah sikit , tapi okeylah still boleh makan",True,,,,,,,results7.json,review 2114,85,16,4.4375,1,0,0,0.0,0.03529411764705882,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,3,0,0.15000000000000002,real,real
14970,h*****a,5,2022-04-04 10:05:00,Variation: Carbonara,,"finally got to satisfy my craving for carbonara ramen, lama dah nak cari tapi selalu tak da kat kedai jadi, alang2 beli kat shopee jaklah 😹 seller bagi 1 bungkus besar tu sebab order 5 pack asing, lawalah ✨",True,Taste, Spicy + Flavourful,Quality, Great,,,results7.json,review 2972,206,42,4.0,1,0,0,0.0,0.014563106796116505,0.4588,0.081,0.0,0.919,5,0.11904761904761904,1,0.023809523809523808,False,False,False,False,3,1,0.0,real,real
8033,f*****4,5,2022-08-20 16:10:00,"Variation: Inner Bag,110x130cm (XL)",,Penghantaran agak pantas walaupun oversea. Seller pantas buat courier.,True,,,,,,,results5.json,review 2047,70,11,5.636363636363637,3,0,0,0.0,0.02857142857142857,0.0,0.0,0.0,1.0,0,0.0,1,0.09090909090909091,False,False,False,False,2,0,0.25,real,real
7634,shasha334570,3,2021-03-15 18:44:00,"Variation: Inner Bag,110x130cm (XL)",,The goods are received in good condition. But the title was really very misleading. Spent over RM90 just for the cover..not worthy. ,False,,,,,,,results5.json,review 1648,132,27,4.074074074074074,5,0,0,0.0,0.03787878787878788,0.1009,0.199,0.151,0.651,0,0.0,0,0.0,False,False,False,False,4,1,0.05,real,real
2227,c*****1,5,2024-12-24 19:41:00,Variation: White 10000mAh,,"ok size, not too big. can bring out easily.👍🏻👍🏻👍🏻 good quality, matte finish on the charging and plastic finish on the case",True,Durability, good,Performance, good,,,results3.json,review 703,123,25,4.08,3,0,0,0.0,0.032520325203252036,0.6249,0.203,0.0,0.797,1,0.04,2,0.08,True,True,False,False,4,1,0.0,real,real
13682,feenyzzaleha,5,2022-07-02 14:35:00,Variation: Stew,,"Wrapping tebal and secured! Yang penting HALAL💪🏼
Halalan toyibban",True,Taste, ramen kompom sodap,Quality, excellent,,,results7.json,review 1684,65,10,5.7,2,1,0,0.0,0.015384615384615385,0.4574,0.272,0.0,0.728,0,0.0,0,0.0,True,False,False,False,0,1,0.0,real,real
7362,azril1504,5,2023-03-13 10:20:00,"Variation: Inner Bag,110x130cm (XL)",,"On time delivery 
Good service by the seller 
Good product 
Recommended",True,,,,,,,results5.json,review 1376,71,11,5.2727272727272725,1,0,0,0.0,0.0,0.765,0.487,0.0,0.513,0,0.0,3,0.2727272727272727,False,True,False,False,1,0,0.0,real,real
4132,htbuc,5,2025-05-24 21:25:00,Variation: Grey-150speed,,Smaller than I thought. Quality worth for the money. Battery considered ok for the moment,True,Performance, Ok,,,,,results4.json,review 82,89,17,4.411764705882353,3,0,0,0.0,0.02247191011235955,0.4767,0.255,0.0,0.745,1,0.058823529411764705,2,0.11764705882352941,False,True,False,False,3,0,0.0,real,real
2459,racmans4914,5,2024-08-18 17:44:00,Variation: Grey 10000mAh,,"Fit well with my shopee MagSafe casing, magnet is ok. 
Delivery was fast",False,Performance, ok wiht wireless charge,,,,,results3.json,review 935,72,14,4.214285714285714,2,0,0,0.0,0.027777777777777776,0.7003,0.405,0.0,0.595,0,0.0,1,0.07142857142857142,False,False,False,False,0,0,0.1,real,real
9683,xx7rvi7uwn,5,2024-10-30 14:51:00,Variation: purple,,Penghantaran boleh lah jgak cepat nye walaupun Dari china.. brg dlm keadaan okay semua nyaa...,True,Effectiveness, cantik and bagus,Material, semuanya okay,,,results6.json,review 691,94,17,4.705882352941177,3,0,0,0.0,0.05319148936170213,0.2263,0.119,0.0,0.881,2,0.11764705882352941,0,0.0,False,False,False,False,0,0,0.0,real,real
6801,siewyanau,5,2024-09-22 23:02:00,"Variation: Khaki,100x120cm (XL)",,🌟🌟🌟🌟🌟dah order ，Tak sabar nak dapat barang saya Penjual melayan pelanggannya dengan baik & mesra. Maklum balas yang diberi pon segera. Korang boleh berurusan dengan penjual seperti pasti anda tidak menyesal. Pembelian seterusnya saya akan berurusan dengan penjual yang sama. 🌟🌟🌟🌟🌟,True,,,,,,,results5.json,review 815,280,42,5.714285714285714,5,0,0,0.0,0.014285714285714285,0.0,0.0,0.0,1.0,2,0.047619047619047616,0,0.0,True,False,False,False,7,6,0.0,real,real
824,j*****2,4,2024-12-04 21:43:00,,Indonesia,"Honestly, this is dreamy. Even though there is furing & the color is dark. Wearing innerpants you can see the innerpants. I'm also surprised to see the reviews of people 2 who say it's not dreamy.",False,,,,,,,results2.json,review 731,196,43,3.744186046511628,5,0,0,0.0,0.025510204081632654,0.5994,0.133,0.0,0.867,0,0.0,1,0.023255813953488372,False,False,False,False,10,0,0.0,real,real
14407,e*****a,5,2023-01-08 22:18:00,,,fast delivery… selalu beli ramen dgn shop .. memamg servis terbaik,True,,,,,,,results7.json,review 2409,66,11,5.090909090909091,2,0,0,0.0,0.030303030303030304,0.0,0.0,0.0,1.0,1,0.09090909090909091,0,0.0,False,False,False,False,0,1,0.05000000000000002,real,real
8855,n*****7,5,2025-02-01 23:31:00,"Variation: blue,110x130cm (XL)",,"Nice ,thanks saller 
Bahan kain tebal dan takmudah bocor ,",True,,,,,,,results5.json,review 2869,58,11,4.363636363636363,1,0,0,0.0,0.034482758620689655,0.6908,0.449,0.0,0.551,1,0.09090909090909091,0,0.0,False,False,False,False,1,0,0.0,real,real
10333,imching_,5,2024-11-06 20:22:00,Variation: Pink,,The product is quite average—you get what you pay for. Worth buying!,True,,,,,,,results6.json,review 1341,68,14,4.071428571428571,3,1,0,0.0,0.029411764705882353,0.2003,0.161,0.103,0.736,0,0.0,0,0.0,False,False,False,False,0,1,0.1,real,real
8050,b*****r,5,2023-07-12 15:05:00,"Variation: blue,90*100 (M)",,"Ingatkan beserta beans.. patutlaa murah. Apapun, dh refill dan ngam² dgn 1kg beans. 
Cantik, selesa dan puas hati.
Sy beli ya!

Sy jahit bahagian zip, risau anak² buka dan terabur bean nya..",True,Functionality, 5/5,Material," bagus, tebal dan cantik",,,results5.json,review 2064,190,41,3.8292682926829267,7,1,0,0.0,0.05789473684210526,0.0,0.0,0.0,1.0,3,0.07317073170731707,0,0.0,False,False,False,False,9,2,0.0,real,real
13966,a*****e,5,2022-03-09 20:16:00,Variation: Carbonara,,Expired bulan 10 nanti. Saya suka. Murah. Sampai dengan cepat.,True,Taste, pedas,Quality, baik,,,results7.json,review 1968,62,14,3.7857142857142856,5,0,0,0.0,0.06451612903225806,0.0,0.0,0.0,1.0,3,0.21428571428571427,0,0.0,False,False,False,False,3,0,0.0,real,real
4109,azuanum,5,2025-03-15 17:42:00,Variation: Grey-150speed,,Barang sudah diterima pada hari ini. Barang diterima dalam keadaan yang baik. Ini adalah order kali kedua..order pertama untuk anak dan ini adalah untuk diri sendiri. Terima kasih seller..tqvvm,True,Performance, Terbaik,Durability, Good,,,results4.json,review 59,193,36,4.583333333333333,6,0,0,0.0,0.03626943005181347,0.0,0.0,0.0,1.0,1,0.027777777777777776,1,0.027777777777777776,False,False,False,False,10,0,0.15000000000000002,real,real
8371,love.eva,1,2025-03-20 21:00:00,"Variation: Khaki,110x130cm (XL)",,Inner bag received koyak 😓. Foam bersepah satu rumah.,True,,,,,,,results5.json,review 2385,53,11,4.090909090909091,3,0,0,0.0,0.03773584905660377,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,1,0,0.25,real,real
3308,f*****2,5,2025-05-30 08:46:00,Variation: Grey 10000mAh,,"Hopefully tahan lama lah. Saya beli yg sblm ni color pink, 5 bulan ja bertahan lepastu rosak! Lepastu seller bg voucher rm50, ganti beli baru yg ini. Tq seller. Mungkin mau tgk cara penggunaan, jgn letak powerbank dgn benda2 lain cth nya kunci, kad2, yg blh bg effect magnetic dia tu (video tu refer powerbank saya yg sblm ni yg tiba2 rosak). Tp yg color pink sblm ni pakai mmg kerap sgt panas, yg beli kalini ok, x da rasa panas bila pakai.",True,,,,,,,results3.json,review 1784,441,98,3.663265306122449,7,1,0,0.0,0.02947845804988662,0.636,0.062,0.0,0.938,9,0.09183673469387756,4,0.04081632653061224,False,True,False,False,33,4,0.0,real,real
9763,s*****s,5,2025-01-03 12:16:00,Variation: purple,,"Purchased item delivered promptly as promised without any issues. Satisfied with purchased item, value for money & recommended buy. Thanks seller.",False,Effectiveness, Good,Material, Good,,,results6.json,review 771,146,25,5.04,4,0,0,0.0,0.0273972602739726,0.7405,0.356,0.087,0.557,0,0.0,2,0.08,False,True,False,False,4,0,0.0,real,real
6664,fazia12,5,2023-12-14 18:47:00,"Variation: brownness,110x130cm (XL)",,Silap xbaca betul2. Filling xda. Kna order lain,True,Material, bagus,Functionality, bagus,,,results5.json,review 678,47,10,4.0,3,0,0,0.0,0.0425531914893617,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,1,1,0.25,real,real
9270,qistinafiqah,5,2024-10-28 15:34:00,Variation: purple,,"Very good product. Best pakai, kalau ad kelemumur tu boleh la beli untuk hilangkan sikit 😭😭",True,Effectiveness, baru first time guna boleh la scrub dekat kepala,Material, silicone,,,results6.json,review 278,91,18,4.222222222222222,2,0,0,0.0,0.02197802197802198,0.8251,0.354,0.0,0.646,2,0.1111111111111111,0,0.0,False,False,False,False,0,0,0.0,real,real
7443,salinashahbudin01,5,2021-11-24 12:37:00,"Variation: gray,110x130cm (XL)",,Barang dah sampai. Kain tebal cantik jaa. X nipis pun. Harga sangat murah berbanding shop lain,True,,,,,,,results5.json,review 1457,94,19,4.157894736842105,4,0,0,0.0,0.031914893617021274,0.0,0.0,0.0,1.0,4,0.21052631578947367,0,0.0,False,False,False,False,2,0,0.0,real,real
9369,c*****h,5,2025-01-01 16:03:00,Variation: purple,,Item came safely delivered in secure packaging. Worth the price paid for.,True,,,,,,,results6.json,review 377,73,14,4.428571428571429,3,0,0,0.0,0.0273972602739726,0.7579,0.455,0.0,0.545,0,0.0,2,0.14285714285714285,False,True,False,False,1,0,0.0,real,real
8098,21_twentyonestore,5,2021-08-22 21:11:00,"Variation: gray,110x130cm (XL)",,saya suka saya suka saya suka. selesa sangat. bukti dia saya duduk je dah terlelap. HAHAHA padahal memang suka tido😵. orang lain kalau nk beli boleh beli. recommended even from china. fast shipping. lagi satu dapat bag je tau. bean kena beli sendiri. bean tu saya beli 2kg tapi x berapa cukup. tq,True,,,,,,,results5.json,review 2112,296,63,3.873015873015873,11,0,0,0.0,0.033783783783783786,0.6597,0.097,0.0,0.903,7,0.1111111111111111,0,0.0,False,False,False,False,21,1,0.0,real,real
6917,ch3rylchoong,5,2022-09-17 13:14:00,"Variation: blue,110x130cm (XL)",,"Fast shipping! I haven't tried it, but it looks good. Material is nice too! Will buy from seller again!",True,Material, good,Functionality, good,,,results5.json,review 931,103,25,3.4,5,3,0,0.0,0.04854368932038835,0.8565,0.345,0.0,0.655,1,0.04,2,0.08,False,True,False,False,3,0,0.0,real,real
6111,r*****e,5,2025-03-13 17:20:00,"Variation: Inner Bag,110x130cm (XL)",,"I highly recommend this business. Their customer service is second to none. The product quality is consistently outstanding, exceeding my expectations every time. I was completely impressed with their professionalism and customer service. The ambiance here is always inviting and comfortable. This is my go-to place for the best in town. Their staff is not only friendly but also highly skilled. Pricing is fair and transparent - definitely value for money. Efficiency and punctuality are hallmarks of their service.",True,,,,,,,results5.json,review 125,516,89,4.921348314606742,10,0,0,0.0,0.01937984496124031,0.9684,0.279,0.02,0.702,1,0.011235955056179775,5,0.056179775280898875,True,True,True,False,29,1,0.0,real,real
2145,w*****m,5,2024-04-23 10:47:00,Variation: Grey 10000mAh,,"Solid built, nice to hold. Perfect size for my iPhone 13.",True,Durability, wait until a year or two,Performance, good magnetic force for wireless charging works,,,results3.json,review 621,57,14,3.357142857142857,3,0,0,0.0,0.05263157894736842,0.7964,0.503,0.0,0.497,1,0.07142857142857142,1,0.07142857142857142,False,False,False,False,1,0,0.0,real,real
9649,seneorita_honey,5,2024-12-28 13:13:00,Variation: Pink,,"Barang dah sampai dalam keadaan baik 
Tq seller 🫰🏻 🌹",True,Material, silicone,Effectiveness, good,,,results6.json,review 657,52,10,4.2,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3,0.3,1,0.1,False,False,False,False,0,0,0.0,real,real
8842,ehsopek,1,2025-01-25 01:53:00,"Variation: black,110x130cm (XL)",,It's a sofa cover not a sofa so is cheating case not worth it a few dollars can get it no need 30 so I want a refund and return back to you,True,,,,,,,results5.json,review 2856,139,34,3.1470588235294117,1,0,0,0.0,0.0,-0.7187,0.052,0.231,0.717,0,0.0,0,0.0,False,False,False,False,8,0,0.0,real,real
12821,,5,2023-03-25 09:19:00,Variation: Cream Carbo,,"Sorry gamba x berkaitan, ramen dtg dalam keadaan elok dlm 4 kd 5 hari kot x ingt ... Mee dia pon ok x hancur , dia balut ngan bubble wrapper banyak gile , tq  for the nice service . Will buy again here insyallah.",True,,,,,,,results7.json,review 823,212,46,3.652173913043478,4,0,0,0.0,0.03773584905660377,0.5719,0.127,0.033,0.84,5,0.10869565217391304,1,0.021739130434782608,False,False,False,False,6,0,0.0,real,real
14208,jr0z2hnttc,5,2022-03-11 02:13:00,Variation: Ramen Soup (Spicy),,"Order 3/3
arrived 11/3
Barang sampai seminggu lebih jgk la tpi tak kesa sangat pun. Packaging okay ja mcm biasa. Btw tq seller..",True,,,,,,,results7.json,review 2210,128,26,4.076923076923077,4,0,0,0.0,0.03125,0.2263,0.079,0.0,0.921,3,0.11538461538461539,2,0.07692307692307693,False,True,False,False,1,1,0.0,real,real
5313,hidayah.yahya,5,2025-04-10 19:31:00,Variation: 100 Speed-Black,,Tq seller...brg sudah sampai...brg dhantar ok...tiada sebarang kerosakan...ia b'fungsi dgn baik...comel...😉,True,,,,,,,results4.json,review 1263,107,23,4.217391304347826,7,0,0,0.0,0.16822429906542055,0.0,0.0,0.0,1.0,3,0.13043478260869565,1,0.043478260869565216,False,False,False,False,6,1,0.0,real,real
14100,qiqila89,5,2021-04-15 17:27:00,Variation: Sutah (Soup),,"Barang sampai dalam keadaan baik.. dapat barang seperti di order..tetapi semua ramen belum rasa lagi sbb puasa..nnti dah rasa, kalau perisa sedap kita repeat lagi..tq seller..",True,,,,,,,results7.json,review 2102,175,35,4.285714285714286,6,0,0,0.0,0.06285714285714286,0.0,0.0,0.0,1.0,4,0.11428571428571428,1,0.02857142857142857,False,False,False,False,7,0,0.0,real,real
6204,lizamaira7,5,2023-09-21 23:51:00,"Variation: Inner Bag,110x130cm (XL)",,Ini ada pembelian kali ke 2. Meterial yg elok dan jahitan yg baik. Anak suka sgt.,True,,,,,,,results5.json,review 218,81,18,3.6666666666666665,4,0,0,0.0,0.037037037037037035,0.0,0.0,0.0,1.0,3,0.16666666666666666,0,0.0,False,False,False,False,2,0,0.0,real,real
10682,atinaezami22,5,2024-11-13 14:43:00,Variation: Pink,,Firstime.use.hope.it.ok.for.my.hair,True,Effectiveness, nice,Material, good,,,results6.json,review 1690,35,1,35.0,8,0,0,0.0,0.2,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,1,0.45000000000000007,real,real
